k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]|110181.7759999999834690|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-1.0046916780993342, -0.9861387219280005, -0.818820595741272, -0.9030079022049904, -0.9332435056567192, -0.8436636924743652, -0.8459686040878296, -0.8564839214086533, -0.9505963213741779, -1.0814191699028015, -1.3382440507411957, -1.0579432435333729, -1.0554557666182518, -0.8374128192663193, -0.9378599338233471, -0.8622040450572968, -0.8546217381954193, -0.9106906279921532, -0.9405037760734558, -1.1190676167607307, -1.1227796599268913, -1.0896679013967514, -0.8301167488098145, -1.255111575126648, -0.9031142815947533, -0.8364162594079971, -1.0670389831066132, -0.8990127444267273, -0.9675498232245445, -0.8622398376464844, -0.7689951062202454, -0.9542794898152351, -0.9394886717200279, -0.8501519560813904, -1.058372050523758, -1.050325583666563, -0.7913632839918137, -0.939096212387085, -1.305198848247528, -0.795285627245903, -1.020838487893343, -1.2161296755075455, -1.0722350478172302, -1.2263663858175278, -1.037788514047861, -0.963192768394947, -0.9230865240097046, -0.8150016665458679, -0.8550656735897064, -1.18178191781044]|94535.0078125000000000|      2.00000000|[15, 2, 0, 1]                                                              | | GPS sucess | actual_k=2
       2|[-0.428474741987884, -0.7226527836173773, -0.6699505299329758, -0.484474278986454, -0.9609687551856041, -0.9887298196554184, -0.7066208124160767, -0.7841751724481583, -1.0262218154966831, -1.6180313229560852, -1.1931573152542114, -1.4543160386383533, -0.9330406188964844, -1.2465374916791916, -0.8368582539260387, -0.7720180749893188, -0.9700391888618469, -0.4983508214354515, -0.6861891150474548, -0.5190423205494881, -1.2495960220694542, -0.7561671882867813, -0.7629677057266235, -0.8181965351104736, -1.277053914964199, -0.7045579105615616, -1.097376026213169, -1.2015101909637451, -1.1808029189705849, -0.8095600977540016, -1.0997301936149597, -0.6895788684487343, -0.6266830787062645, -0.613237202167511, -1.0245918594300747, -1.224596630781889, -1.0013587325811386, -0.8375018909573555, -1.5158547759056091, -0.59356889128685, -0.3702336438000202, -0.9838754385709763, -1.2174309194087982, -0.7491489797830582, -0.7798074223101139, -0.7662476524710655, -1.1198351979255676, -0.5532107055187225, -0.9570700600743294, -1.1716353818774223]|89813.7421875000000000|      4.00000000|[29, 4, 0, 2]                                                              | | GPS sucess | actual_k=2
     116|[-0.1542700569166168, 0.1721741255691466, 0.1123541331489748, -0.2364478031472056, 0.0757499055998538, -0.1526853329804381, -0.0136585713257259, 0.2875246265320763, 0.0748713317499432, 0.0101125011683525, -0.0663095403953929, -0.156412760315262, 0.0512842314322236, -0.1459309074450511, -0.350527343220576, 0.0887467879729197, 0.3527041099112014, 1.0575659030188245, -0.8158747338408417, 0.1518031501661845, -0.0257861826183926, -0.0393923414130073, -0.0015641928339369, 0.1879595596891643, 0.1960943254079682, 0.1293475494150599, 0.0141868915383022, -0.0446299935167603, -0.261670885713759, -0.1207972486951333, 0.0301903032770923, 0.0161139411499203, 0.1228483767689506, 0.1105827871951673, 0.012638359446579, -0.0436670242776809, 0.0111400939669539, 0.156149796437858, 0.0808347318617413, 0.1266312140077588, 0.1811570846531074, -0.0511319837222805, 0.004872871069438, 0.2183828991897771, -0.0356198084568236, 0.358677418776805, -0.0312844049001236, 0.3219289789483124, -0.0778345523286063, 0.2688110344668415]|165.1149444580078125|      1.00000000|[5875, 920, 0, 460]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
     117|[-0.1542700569166168, 0.1721741255691466, 0.1123541331489748, -0.2364478031472056, 0.0757499055998538, -0.1526853329804381, -0.0136585713257259, 0.2875246265320763, 0.0748713317499432, 0.0101125011683525, -0.0663095403953929, -0.156412760315262, 0.0512842314322236, -0.1459309074450511, -0.350527343220576, 0.0887467879729197, 0.3527041099112014, 1.0575659030188245, -0.8158747338408417, 0.1518031501661845, -0.0257861826183926, -0.0393923414130073, -0.0015641928339369, 0.1879595596891643, 0.1960943254079682, 0.1293475494150599, 0.0141868915383022, -0.0446299935167603, -0.261670885713759, -0.1207972486951333, 0.0301903032770923, 0.0161139411499203, 0.1228483767689506, 0.1105827871951673, 0.012638359446579, -0.0436670242776809, 0.0111400939669539, 0.156149796437858, 0.0808347318617413, 0.1266312140077588, 0.1811570846531074, -0.0511319837222805, 0.004872871069438, 0.2183828991897771, -0.0356198084568236, 0.358677418776805, -0.0312844049001236, 0.3219289789483124, -0.0778345523286063, 0.2688110344668415]|165.1149444580078125|      0.50000000|[5950, 932, 0, 466]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
     118|[-0.0811481487892373, 0.092765815395169, 0.0917944399121894, -0.2251463312833669, 0.0581298244760279, -0.137971449033193, 0.054598369274365, 0.2099029282091172, 0.0339241221367208, -0.0767143130013817, 0.0117690055589749, -0.1527985805393686, 0.0390825591419257, -0.1037396855731898, -0.1492579382643613, 0.0813458593214546, 0.3087651989666259, 1.1594401404671864, -0.7086387723773423, 0.1383334371021338, -0.0004445471048847, -0.1845911038815541, 0.0262882332768092, 0.2333505505095908, 0.106711549059133, 0.1696125957322553, 0.0826182314767719, -0.0431146405740385, -0.2761482664260755, -0.0021424796157029, 0.0903128182789069, -0.0508129403488145, 0.130690048821867, 0.0834849450729976, 0.0208709367702041, -0.052056468744581, 0.0113823340101086, 0.1439779145376837, 0.0085817570515404, 0.1140610791255662, 0.1699317538959536, 0.0211476143249274, -0.0368025767936799, 0.1842874631652957, -0.2002220875856046, 0.2538802029455875, 0.0135859579415377, 0.2362056130166511, -0.08793073807865, 0.1229057741673654]|122.1311950683593750|      1.00000000|[5976, 936, 0, 468]                                                        |  | trying linear partial model with 15 points | iterate success | actual_k=2
     119|[-0.0811481487892373, 0.092765815395169, 0.0917944399121894, -0.2251463312833669, 0.0581298244760279, -0.137971449033193, 0.054598369274365, 0.2099029282091172, 0.0339241221367208, -0.0767143130013817, 0.0117690055589749, -0.1527985805393686, 0.0390825591419257, -0.1037396855731898, -0.1492579382643613, 0.0813458593214546, 0.3087651989666259, 1.1594401404671864, -0.7086387723773423, 0.1383334371021338, -0.0004445471048847, -0.1845911038815541, 0.0262882332768092, 0.2333505505095908, 0.106711549059133, 0.1696125957322553, 0.0826182314767719, -0.0431146405740385, -0.2761482664260755, -0.0021424796157029, 0.0903128182789069, -0.0508129403488145, 0.130690048821867, 0.0834849450729976, 0.0208709367702041, -0.052056468744581, 0.0113823340101086, 0.1439779145376837, 0.0085817570515404, 0.1140610791255662, 0.1699317538959536, 0.0211476143249274, -0.0368025767936799, 0.1842874631652957, -0.2002220875856046, 0.2538802029455875, 0.0135859579415377, 0.2362056130166511, -0.08793073807865, 0.1229057741673654]|122.1311950683593750|      0.50000000|[6040, 946, 0, 473]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
     120|[-0.1327855301044686, 0.2342173083007858, 0.1133775369677438, -0.1100004542796971, 0.1920563650892024, -0.1493235708631796, 0.0981501830854287, 0.2970831701515229, 0.060883876663336, -0.0253985322723263, 0.0354700176935269, -0.105278859448575, 0.0181217532042779, -0.1695405833502703, -0.1923273828611287, 0.0811576986337696, 0.3264505638984477, 1.0762524038963512, -0.7704388573854867, 0.1982933441868373, -0.0835223131061092, -0.1095947665869756, 0.0843697297837386, 0.2743888439010569, 0.1979394232189459, 0.1565985706773833, 0.0031692335023761, -0.1330505319042807, -0.2720900730106722, 0.008138927658603, -0.0416165942052621, -0.1228276595966325, 0.1354160014545922, 0.0205660212777744, 0.0578465663979088, 0.0181612375184843, -0.0533931701617397, 0.037065756108061, -0.0757103418282738, 0.1446878902126977, 0.078630417011455, 0.0351131474398971, -0.1521066072716806, 0.2776921734581119, -0.1795755154725675, 0.1150689871872638, 0.026567165982848, 0.1454669812317351, -0.0583491018882356, 0.1667944510789579]|121.6703186035156250|      1.00000000|[6054, 948, 0, 474]                                                        | | GPS sucess | actual_k=2
     121|[-0.1327855301044686, 0.2342173083007858, 0.1133775369677438, -0.1100004542796971, 0.1920563650892024, -0.1493235708631796, 0.0981501830854287, 0.2970831701515229, 0.060883876663336, -0.0253985322723263, 0.0354700176935269, -0.105278859448575, 0.0181217532042779, -0.1695405833502703, -0.1923273828611287, 0.0811576986337696, 0.3264505638984477, 1.0762524038963512, -0.7704388573854867, 0.1982933441868373, -0.0835223131061092, -0.1095947665869756, 0.0843697297837386, 0.2743888439010569, 0.1979394232189459, 0.1565985706773833, 0.0031692335023761, -0.1330505319042807, -0.2720900730106722, 0.008138927658603, -0.0416165942052621, -0.1228276595966325, 0.1354160014545922, 0.0205660212777744, 0.0578465663979088, 0.0181612375184843, -0.0533931701617397, 0.037065756108061, -0.0757103418282738, 0.1446878902126977, 0.078630417011455, 0.0351131474398971, -0.1521066072716806, 0.2776921734581119, -0.1795755154725675, 0.1150689871872638, 0.026567165982848, 0.1454669812317351, -0.0583491018882356, 0.1667944510789579]|121.6703186035156250|      0.50000000|[6118, 958, 0, 479]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
     122|[-0.1413158014060252, 0.1601022305554235, -0.0034940701757397, -0.149074698880451, 0.1048268884465083, -0.0914009354450512, 0.0526851760458965, 0.1838666594285262, -0.0377971821294856, -0.1186150685815347, 0.1074957964574852, -0.0946897446865882, -0.0117236120611342, -0.1126460188067138, -0.1621620056068599, -0.0117602829505054, 0.2030247112432602, 0.9091319029374141, -0.6436224156851134, 0.1320990257282662, -0.1128864106323891, -0.1255094791560022, 0.0865032596109949, 0.3532454098644366, 0.1391240253571008, 0.105826326149917, -0.0097332011316124, -0.13598805052969, -0.2444943246289063, -0.0740113413051765, -0.1261257789147947, -0.1145250053694197, 0.1712832756930147, -0.0152477802385638, 0.0277220955214148, 0.0613564437993993, 0.0427789852560343, -0.0044472558869987, -0.0384857809025842, 0.2380186551735137, 0.0996340357250036, -0.0290284572034658, -0.1507567364599535, 0.2320872901003564, -0.069480890017411, 0.171702087076165, -0.0053415822331098, 0.044063694298, 0.0606108688525439, 0.1502558645686067]| 95.8127593994140625|      1.00000000|[6169, 966, 0, 483]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | iterate success | actual_k=2
     123|[-0.1413158014060252, 0.1601022305554235, -0.0034940701757397, -0.149074698880451, 0.1048268884465083, -0.0914009354450512, 0.0526851760458965, 0.1838666594285262, -0.0377971821294856, -0.1186150685815347, 0.1074957964574852, -0.0946897446865882, -0.0117236120611342, -0.1126460188067138, -0.1621620056068599, -0.0117602829505054, 0.2030247112432602, 0.9091319029374141, -0.6436224156851134, 0.1320990257282662, -0.1128864106323891, -0.1255094791560022, 0.0865032596109949, 0.3532454098644366, 0.1391240253571008, 0.105826326149917, -0.0097332011316124, -0.13598805052969, -0.2444943246289063, -0.0740113413051765, -0.1261257789147947, -0.1145250053694197, 0.1712832756930147, -0.0152477802385638, 0.0277220955214148, 0.0613564437993993, 0.0427789852560343, -0.0044472558869987, -0.0384857809025842, 0.2380186551735137, 0.0996340357250036, -0.0290284572034658, -0.1507567364599535, 0.2320872901003564, -0.069480890017411, 0.171702087076165, -0.0053415822331098, 0.044063694298, 0.0606108688525439, 0.1502558645686067]| 95.8127593994140625|      0.50000000|[6234, 976, 0, 488]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 41 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 54 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
     124|[-0.123282805422067, 0.1936227502888525, -0.1589473348890271, -0.0258736862690618, 0.0924627505287513, -0.1141466620751428, 0.0986856157195587, 0.0511051512021315, -0.1032379113899302, -0.0872157775728239, 0.063130349442915, -0.1077254369611587, -0.0571243694037112, 0.0428847766482651, -0.2551980611717403, 0.0441383722554597, 0.1607971151987198, 0.9679018032891769, -0.6351806023949942, 0.0924317024965691, -0.1002232613575035, -0.046916865816578, 0.1824911458014093, 0.1622876401128878, 0.0913456014815305, 0.1428383034350637, 0.0350572009231743, -0.1210334900933817, -0.1883610767169762, -0.0256472980693977, -0.1688364147258852, -0.1013433711221167, 0.1473096877926145, 0.0092423210243633, 0.0372338978669291, 0.0017820036777486, -0.0852190091668783, 0.066786396645102, 0.0160076463740271, 0.2353425616883073, 0.1028544278832585, -0.1038205666333021, -0.1058042582001516, 0.2243593867864216, -0.1346674874242752, 0.2194502019898671, 0.1548436207230898, 0.087681963562698, 0.0686635941974402, 0.1501058378150619]| 90.1832199096679688|      1.00000000|[6248, 978, 0, 489]                                                        | | GPS sucess | actual_k=2
     125|[-0.123282805422067, 0.1936227502888525, -0.1589473348890271, -0.0258736862690618, 0.0924627505287513, -0.1141466620751428, 0.0986856157195587, 0.0511051512021315, -0.1032379113899302, -0.0872157775728239, 0.063130349442915, -0.1077254369611587, -0.0571243694037112, 0.0428847766482651, -0.2551980611717403, 0.0441383722554597, 0.1607971151987198, 0.9679018032891769, -0.6351806023949942, 0.0924317024965691, -0.1002232613575035, -0.046916865816578, 0.1824911458014093, 0.1622876401128878, 0.0913456014815305, 0.1428383034350637, 0.0350572009231743, -0.1210334900933817, -0.1883610767169762, -0.0256472980693977, -0.1688364147258852, -0.1013433711221167, 0.1473096877926145, 0.0092423210243633, 0.0372338978669291, 0.0017820036777486, -0.0852190091668783, 0.066786396645102, 0.0160076463740271, 0.2353425616883073, 0.1028544278832585, -0.1038205666333021, -0.1058042582001516, 0.2243593867864216, -0.1346674874242752, 0.2194502019898671, 0.1548436207230898, 0.087681963562698, 0.0686635941974402, 0.1501058378150619]| 90.1832199096679688|      0.50000000|[6323, 990, 0, 495]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
     126|[-0.123282805422067, 0.1936227502888525, -0.1589473348890271, -0.0258736862690618, 0.0924627505287513, -0.1141466620751428, 0.0986856157195587, 0.0511051512021315, -0.1032379113899302, -0.0872157775728239, 0.063130349442915, -0.1077254369611587, -0.0571243694037112, 0.0428847766482651, -0.2551980611717403, 0.0441383722554597, 0.1607971151987198, 0.9679018032891769, -0.6351806023949942, 0.0924317024965691, -0.1002232613575035, -0.046916865816578, 0.1824911458014093, 0.1622876401128878, 0.0913456014815305, 0.1428383034350637, 0.0350572009231743, -0.1210334900933817, -0.1883610767169762, -0.0256472980693977, -0.1688364147258852, -0.1013433711221167, 0.1473096877926145, 0.0092423210243633, 0.0372338978669291, 0.0017820036777486, -0.0852190091668783, 0.066786396645102, 0.0160076463740271, 0.2353425616883073, 0.1028544278832585, -0.1038205666333021, -0.1058042582001516, 0.2243593867864216, -0.1346674874242752, 0.2194502019898671, 0.1548436207230898, 0.087681963562698, 0.0686635941974402, 0.1501058378150619]| 90.1832199096679688|      0.25000000|[6388, 1000, 0, 500]                                                       |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 53 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
