k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|1827.7085714285710765|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.3149951314812511, 0.0834199215174561, 0.2730656671777041, -0.0560884551680979, 0.1196719541139754, 0.2889089593369937, 0.1308657830754166, -0.1261971867700264, 0.1268347305560133, -0.0290383974835216, 0.176300148156612, 0.1613147967900849, 0.0076246301313227, 0.1381984142181782, 0.2009798033257175, 0.1282013647225709, 0.1489519850765903, 0.1211610771542032, 0.0336583274899606, 0.1609996864961724, 0.0934754116347426, -0.0342024422483504, 0.2467555688704476, 0.0591640709340284, 0.2192980349046219, 0.1066706049076495, 0.1366634754198868, 0.0662594282710431, 0.1314170746875976, 0.0703138515740787, 0.1344300143690177, -0.0306076945659431, 0.131844298722797, 0.1632879098775974, -0.012784411647439, 0.1513665498933848, 0.0748629790584193, 0.0998062084583571, 0.0632005427375241, 0.0491026788296467, 0.0648019527303347, 0.0219250664615776, -0.0442837643277541, -0.0223305483955942, 0.1431348725934589, 0.210982107287406, 0.3055670960854748, -0.0080239586130906, 0.1151884976550794, 0.0730293847391876]|1750.3604166286054351|      2.00000000|[61, 4, 1, 2]                                                              |  | used linear model with 65 points | iterate success | actual_k=4
     138|[4.53314226941419, 4.91932310937581, 4.933336608601186, 4.631226791298072, 2.9624147682739133, 4.637871340920615, 4.997283306070136, 4.519313281224806, 4.304206164710922, 4.613284769794697, 4.468197500022302, 4.735329211051171, 4.6515333368091545, 4.661802691660119, 0.8161863703804136, 4.662851031276912, 1.6478183211783644, 1.8883222935739994, 3.3042598793890194, 2.1817023497947234, 3.2122416222598247, 3.098689968406433, 4.605169521886942, 1.3736298291392066, 4.799679899132099, 1.8829691118871486, 3.4041455573444392, 4.831383785033681, 4.745778493571751, 4.696629743527346, 4.6125803874648375, 4.513648772790133, 4.504746436480886, 2.9603996752240027, 4.54936311821577, 4.846942289095015, 3.8575133802079375, 3.7054317040498903, 4.3039848472776825, 5.59260788966153, 4.9597237404081245, 2.8739218971712868, 0.8184165331540679, 4.960185763587549, 3.5990779942759343, 4.888773047885202, 0.8507584451256343, 3.0679517943675823, 3.5624675391520992, 3.1898425489673032]|233.2808431922655643|      0.25000000|[8418, 552, 138, 276]                                                      |  | used linear model with 65 points | iterate failure | actual_k=4
     139|[4.53314226941419, 4.91932310937581, 4.933336608601186, 4.631226791298072, 2.9624147682739133, 4.637871340920615, 4.997283306070136, 4.519313281224806, 4.304206164710922, 4.613284769794697, 4.468197500022302, 4.735329211051171, 4.6515333368091545, 4.661802691660119, 0.8161863703804136, 4.662851031276912, 1.6478183211783644, 1.8883222935739994, 3.3042598793890194, 2.1817023497947234, 3.2122416222598247, 3.098689968406433, 4.605169521886942, 1.3736298291392066, 4.799679899132099, 1.8829691118871486, 3.4041455573444392, 4.831383785033681, 4.745778493571751, 4.696629743527346, 4.6125803874648375, 4.513648772790133, 4.504746436480886, 2.9603996752240027, 4.54936311821577, 4.846942289095015, 3.8575133802079375, 3.7054317040498903, 4.3039848472776825, 5.59260788966153, 4.9597237404081245, 2.8739218971712868, 0.8184165331540679, 4.960185763587549, 3.5990779942759343, 4.888773047885202, 0.8507584451256343, 3.0679517943675823, 3.5624675391520992, 3.1898425489673032]|233.2808431922655643|      0.12500000|[8479, 556, 139, 278]                                                      |  | used linear model with 65 points | iterate failure | actual_k=4
     140|[4.541717050173565, 4.9162567857196064, 4.914227881770182, 4.631445265535569, 2.9811280881310562, 4.6249993111785415, 5.0071734916154, 4.534530563337879, 4.3166967743792855, 4.61540717006881, 4.463044817244811, 4.725665552982987, 4.649447089276941, 4.65172909924505, 0.824706321137387, 4.679747879703925, 1.6489545813710615, 1.895261486650798, 3.3155532089226054, 2.1891701895979816, 3.1967617191615876, 3.0944545584128966, 4.623499278753223, 1.3582184656944973, 4.795463272628849, 1.861617066455169, 3.386908961617735, 4.845149391224344, 4.747537942269678, 4.702288253662263, 4.636118898445077, 4.5284778388729165, 4.522052320876585, 2.9149313181289056, 4.557636080678799, 4.832138818037767, 3.8604811224967284, 3.6836004347361535, 4.275086987286953, 5.65066816621627, 4.946786313564558, 2.8876501474321636, 0.7793447596692771, 4.9675713873960134, 3.616129226110255, 4.907854128333561, 0.8322456615693073, 3.0885536112655885, 3.5597963819482277, 3.183360781996738]|232.6952191591014980|      0.25000000|[8540, 560, 140, 280]                                                      |  | used linear model with 65 points | iterate success | actual_k=4
     141|[4.541717050173565, 4.9162567857196064, 4.914227881770182, 4.631445265535569, 2.9811280881310562, 4.6249993111785415, 5.0071734916154, 4.534530563337879, 4.3166967743792855, 4.61540717006881, 4.463044817244811, 4.725665552982987, 4.649447089276941, 4.65172909924505, 0.824706321137387, 4.679747879703925, 1.6489545813710615, 1.895261486650798, 3.3155532089226054, 2.1891701895979816, 3.1967617191615876, 3.0944545584128966, 4.623499278753223, 1.3582184656944973, 4.795463272628849, 1.861617066455169, 3.386908961617735, 4.845149391224344, 4.747537942269678, 4.702288253662263, 4.636118898445077, 4.5284778388729165, 4.522052320876585, 2.9149313181289056, 4.557636080678799, 4.832138818037767, 3.8604811224967284, 3.6836004347361535, 4.275086987286953, 5.65066816621627, 4.946786313564558, 2.8876501474321636, 0.7793447596692771, 4.9675713873960134, 3.616129226110255, 4.907854128333561, 0.8322456615693073, 3.0885536112655885, 3.5597963819482277, 3.183360781996738]|232.6952191591014980|      0.12500000|[8601, 564, 141, 282]                                                      |  | used linear model with 65 points | iterate failure | actual_k=4
     142|[4.532426164590992, 4.911249574599145, 4.914507197815617, 4.662880789409076, 2.948893933332624, 4.637072385911232, 5.015690585500535, 4.554808541578588, 4.317068200598693, 4.626832509186623, 4.47790659948512, 4.7410905668114065, 4.650648492040447, 4.641620222392923, 0.830194450228465, 4.686369986706172, 1.6404511936303854, 1.9355419102594096, 3.332305354283304, 2.1953592414403023, 3.1904293754995154, 3.099328099513023, 4.648982357747838, 1.3870860272819856, 4.817452324807463, 1.9077766678718122, 3.407024163104789, 4.831459898986528, 4.7519073782555585, 4.680260231294258, 4.634820604201267, 4.5402238457624255, 4.55236283386631, 2.934497559901539, 4.5788994306999, 4.8374579789204155, 3.8729565873111977, 3.6983945964393574, 4.2958746424893945, 5.6463013343527235, 4.942165187651957, 2.906798392449536, 0.802131936166423, 4.975302548900322, 3.627460466447697, 4.91285127662481, 0.8503291245559802, 3.112282646946191, 3.553746241588718, 3.178423604541578]|232.3233597406194519|      0.25000000|[8662, 568, 142, 284]                                                      |  | used linear model with 65 points | iterate success | actual_k=4
     143|[4.532426164590992, 4.911249574599145, 4.914507197815617, 4.662880789409076, 2.948893933332624, 4.637072385911232, 5.015690585500535, 4.554808541578588, 4.317068200598693, 4.626832509186623, 4.47790659948512, 4.7410905668114065, 4.650648492040447, 4.641620222392923, 0.830194450228465, 4.686369986706172, 1.6404511936303854, 1.9355419102594096, 3.332305354283304, 2.1953592414403023, 3.1904293754995154, 3.099328099513023, 4.648982357747838, 1.3870860272819856, 4.817452324807463, 1.9077766678718122, 3.407024163104789, 4.831459898986528, 4.7519073782555585, 4.680260231294258, 4.634820604201267, 4.5402238457624255, 4.55236283386631, 2.934497559901539, 4.5788994306999, 4.8374579789204155, 3.8729565873111977, 3.6983945964393574, 4.2958746424893945, 5.6463013343527235, 4.942165187651957, 2.906798392449536, 0.802131936166423, 4.975302548900322, 3.627460466447697, 4.91285127662481, 0.8503291245559802, 3.112282646946191, 3.553746241588718, 3.178423604541578]|232.3233597406194519|      0.12500000|[8723, 572, 143, 286]                                                      |  | used linear model with 65 points | iterate failure | actual_k=4
     144|[4.552521957072749, 4.922011291971086, 4.923116322752154, 4.668200637339525, 2.9520250453284245, 4.630302768240375, 5.0163548098828805, 4.57466944222747, 4.313157196494484, 4.626611708560677, 4.475787157326134, 4.737245066627655, 4.6542779423520555, 4.663930287226492, 0.8219110241423536, 4.685225172128745, 1.6235058343535864, 1.9881789816380535, 3.358581751913657, 2.2121536684531202, 3.19106826438593, 3.120408462179031, 4.651978842855274, 1.3467940435451795, 4.818416522628527, 1.8716013506958862, 3.4214539482570663, 4.839753834583676, 4.782130597144171, 4.6651085887709, 4.607006132671266, 4.564096663679793, 4.559882477273002, 2.905816474130895, 4.583490811080309, 4.840631752809245, 3.885026335583286, 3.6974646995495037, 4.286041366528014, 5.66773473854704, 4.952901704099399, 2.905506367094788, 0.7710468277459352, 4.974166456178673, 3.6361985592257033, 4.910433036957717, 0.8233700255712324, 3.106281888634058, 3.5670654288516683, 3.172390392994481]|232.1216205166151951|      0.25000000|[8784, 576, 144, 288]                                                      |  | used linear model with 65 points | iterate success | actual_k=4
     145|[4.552521957072749, 4.922011291971086, 4.923116322752154, 4.668200637339525, 2.9520250453284245, 4.630302768240375, 5.0163548098828805, 4.57466944222747, 4.313157196494484, 4.626611708560677, 4.475787157326134, 4.737245066627655, 4.6542779423520555, 4.663930287226492, 0.8219110241423536, 4.685225172128745, 1.6235058343535864, 1.9881789816380535, 3.358581751913657, 2.2121536684531202, 3.19106826438593, 3.120408462179031, 4.651978842855274, 1.3467940435451795, 4.818416522628527, 1.8716013506958862, 3.4214539482570663, 4.839753834583676, 4.782130597144171, 4.6651085887709, 4.607006132671266, 4.564096663679793, 4.559882477273002, 2.905816474130895, 4.583490811080309, 4.840631752809245, 3.885026335583286, 3.6974646995495037, 4.286041366528014, 5.66773473854704, 4.952901704099399, 2.905506367094788, 0.7710468277459352, 4.974166456178673, 3.6361985592257033, 4.910433036957717, 0.8233700255712324, 3.106281888634058, 3.5670654288516683, 3.172390392994481]|232.1216205166151951|      0.12500000|[8845, 580, 145, 290]                                                      |  | used linear model with 65 points | iterate failure | actual_k=4
     146|[4.550114817952547, 4.929976037106813, 4.935090928569834, 4.6871470577647685, 2.9373175592578176, 4.644772855154484, 5.043647781761308, 4.582272551497074, 4.320561440632878, 4.62517894996091, 4.480476425106545, 4.756187678807864, 4.675432158163971, 4.664408993942446, 0.861223959264897, 4.690474426850251, 1.6514602815246373, 2.0278413389826158, 3.3771646871672414, 2.209915778649065, 3.1644932559425434, 3.1334139496084883, 4.649946852925829, 1.3719143114909986, 4.824987765318158, 1.9083873465013657, 3.420224514706053, 4.853968565815376, 4.776479152529123, 4.640431499723881, 4.624398497008284, 4.579147944370283, 4.57494888529064, 2.923385913799468, 4.59242297586981, 4.823415533060645, 3.8873854201158684, 3.707566047606854, 4.290130565935204, 5.711324640556077, 4.943441195950817, 2.9082587863411784, 0.7814807282360511, 4.984746438217002, 3.6256033820027618, 4.912307231952633, 0.8546805066671108, 3.10863710624046, 3.5636999650092784, 3.176142199848561]|231.7853260109761777|      0.25000000|[8906, 584, 146, 292]                                                      |  | used linear model with 65 points | iterate success | actual_k=4
     147|[4.550114817952547, 4.929976037106813, 4.935090928569834, 4.6871470577647685, 2.9373175592578176, 4.644772855154484, 5.043647781761308, 4.582272551497074, 4.320561440632878, 4.62517894996091, 4.480476425106545, 4.756187678807864, 4.675432158163971, 4.664408993942446, 0.861223959264897, 4.690474426850251, 1.6514602815246373, 2.0278413389826158, 3.3771646871672414, 2.209915778649065, 3.1644932559425434, 3.1334139496084883, 4.649946852925829, 1.3719143114909986, 4.824987765318158, 1.9083873465013657, 3.420224514706053, 4.853968565815376, 4.776479152529123, 4.640431499723881, 4.624398497008284, 4.579147944370283, 4.57494888529064, 2.923385913799468, 4.59242297586981, 4.823415533060645, 3.8873854201158684, 3.707566047606854, 4.290130565935204, 5.711324640556077, 4.943441195950817, 2.9082587863411784, 0.7814807282360511, 4.984746438217002, 3.6256033820027618, 4.912307231952633, 0.8546805066671108, 3.10863710624046, 3.5636999650092784, 3.176142199848561]|231.7853260109761777|      0.12500000|[8967, 588, 147, 294]                                                      |  | used linear model with 65 points | iterate failure | actual_k=4
     148|[4.551292954344295, 4.933188941846029, 4.954900364214667, 4.70584040820237, 2.940353764145143, 4.64520361958166, 5.043823059130047, 4.578962346024673, 4.3229485672327055, 4.630155793316392, 4.496757680258642, 4.763806610648317, 4.680970796178809, 4.678120515623776, 0.8182550333098868, 4.712672219487949, 1.6219082411472885, 2.052657879764447, 3.3779310722229363, 2.2302147714438276, 3.1642634812165493, 3.159741618388118, 4.677487525797511, 1.3432944247688317, 4.820720342959327, 1.901062320418284, 3.424870782368355, 4.851705448034, 4.773233736800547, 4.6479975257242865, 4.6539026992371335, 4.585344770714608, 4.596503254060937, 2.898917792368595, 4.590770982495446, 4.849235223847275, 3.9031866476482606, 3.723525951494531, 4.3149379896057525, 5.705137696501963, 4.932338210191994, 2.92658148236648, 0.7791575412186919, 4.996711613307967, 3.61387990208023, 4.897204938997007, 0.809037311265653, 3.100246623013323, 3.539980743574868, 3.1867112348211775]|231.6324835677178839|      0.25000000|[9028, 592, 148, 296]                                                      |  | used linear model with 65 points | iterate success | actual_k=4
     149|[4.551292954344295, 4.933188941846029, 4.954900364214667, 4.70584040820237, 2.940353764145143, 4.64520361958166, 5.043823059130047, 4.578962346024673, 4.3229485672327055, 4.630155793316392, 4.496757680258642, 4.763806610648317, 4.680970796178809, 4.678120515623776, 0.8182550333098868, 4.712672219487949, 1.6219082411472885, 2.052657879764447, 3.3779310722229363, 2.2302147714438276, 3.1642634812165493, 3.159741618388118, 4.677487525797511, 1.3432944247688317, 4.820720342959327, 1.901062320418284, 3.424870782368355, 4.851705448034, 4.773233736800547, 4.6479975257242865, 4.6539026992371335, 4.585344770714608, 4.596503254060937, 2.898917792368595, 4.590770982495446, 4.849235223847275, 3.9031866476482606, 3.723525951494531, 4.3149379896057525, 5.705137696501963, 4.932338210191994, 2.92658148236648, 0.7791575412186919, 4.996711613307967, 3.61387990208023, 4.897204938997007, 0.809037311265653, 3.100246623013323, 3.539980743574868, 3.1867112348211775]|231.6324835677178839|      0.12500000|[9089, 596, 149, 298]                                                      |  | used linear model with 65 points | iterate failure | actual_k=4
     150|[4.562016443542903, 4.946233451745804, 4.948866499325037, 4.725401413576488, 2.9637894469542023, 4.635527019154009, 5.0351995512503205, 4.596483153000853, 4.321479557473626, 4.620365850417493, 4.500006240509125, 4.779942109999889, 4.690563311651094, 4.6950034233969395, 0.8685792776933086, 4.74204989722544, 1.65274384887206, 2.07233043928931, 3.394843793157124, 2.2565910421665687, 3.155123681405749, 3.158558374718839, 4.688832435056984, 1.3749803380535934, 4.832425144615987, 1.8813978857520592, 3.43943082761028, 4.867926809307252, 4.786475467431273, 4.659074160156668, 4.667608757783175, 4.592409558439747, 4.610941623835886, 2.9042170864325856, 4.591352789752436, 4.860267855809615, 3.9146243199639974, 3.7049166899084858, 4.3270881780084975, 5.728330767189322, 4.943117068966377, 2.917009557651383, 0.792600299865487, 5.000372729491767, 3.600016817061258, 4.901784552107935, 0.8573106085984904, 3.089079136425796, 3.5485713127537744, 3.190957674187709]|231.2931059450486089|      0.25000000|[9150, 600, 150, 300]                                                      |  | used linear model with 65 points | iterate success | actual_k=4
     151|[4.562016443542903, 4.946233451745804, 4.948866499325037, 4.725401413576488, 2.9637894469542023, 4.635527019154009, 5.0351995512503205, 4.596483153000853, 4.321479557473626, 4.620365850417493, 4.500006240509125, 4.779942109999889, 4.690563311651094, 4.6950034233969395, 0.8685792776933086, 4.74204989722544, 1.65274384887206, 2.07233043928931, 3.394843793157124, 2.2565910421665687, 3.155123681405749, 3.158558374718839, 4.688832435056984, 1.3749803380535934, 4.832425144615987, 1.8813978857520592, 3.43943082761028, 4.867926809307252, 4.786475467431273, 4.659074160156668, 4.667608757783175, 4.592409558439747, 4.610941623835886, 2.9042170864325856, 4.591352789752436, 4.860267855809615, 3.9146243199639974, 3.7049166899084858, 4.3270881780084975, 5.728330767189322, 4.943117068966377, 2.917009557651383, 0.792600299865487, 5.000372729491767, 3.600016817061258, 4.901784552107935, 0.8573106085984904, 3.089079136425796, 3.5485713127537744, 3.190957674187709]|231.2931059450486089|      0.12500000|[9211, 604, 151, 302]                                                      |  | used linear model with 65 points | iterate failure | actual_k=4
     152|[4.562016443542903, 4.946233451745804, 4.948866499325037, 4.725401413576488, 2.9637894469542023, 4.635527019154009, 5.0351995512503205, 4.596483153000853, 4.321479557473626, 4.620365850417493, 4.500006240509125, 4.779942109999889, 4.690563311651094, 4.6950034233969395, 0.8685792776933086, 4.74204989722544, 1.65274384887206, 2.07233043928931, 3.394843793157124, 2.2565910421665687, 3.155123681405749, 3.158558374718839, 4.688832435056984, 1.3749803380535934, 4.832425144615987, 1.8813978857520592, 3.43943082761028, 4.867926809307252, 4.786475467431273, 4.659074160156668, 4.667608757783175, 4.592409558439747, 4.610941623835886, 2.9042170864325856, 4.591352789752436, 4.860267855809615, 3.9146243199639974, 3.7049166899084858, 4.3270881780084975, 5.728330767189322, 4.943117068966377, 2.917009557651383, 0.792600299865487, 5.000372729491767, 3.600016817061258, 4.901784552107935, 0.8573106085984904, 3.089079136425796, 3.5485713127537744, 3.190957674187709]|231.2931059450486089|      0.06250000|[9272, 608, 152, 304]                                                      |  | used linear model with 65 points | iterate failure | actual_k=4
