k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|1827.7085714285710765|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.3153139582005303, 0.070811278971982, 0.2676926718006808, -0.0558639316053428, 0.1132170642813083, 0.2880322540695274, 0.1198226328711579, -0.1302651416186247, 0.1209207000504, -0.0230766300417583, 0.1726805296599087, 0.1627308172650578, 0.0055131224878058, 0.1377383255307336, 0.2010211607854459, 0.133089840749009, 0.1324342687660378, 0.1201740704523116, 0.0345121327790299, 0.1623518506191423, 0.0944262094270051, -0.0329350476280941, 0.2469284605976843, 0.0642463523140003, 0.2135736314199267, 0.1096278796536011, 0.135660877870958, 0.0697265884212118, 0.131514684781712, 0.0814068557873715, 0.1379703341624633, -0.0354129944948349, 0.1372774941376312, 0.1682545494182158, -0.0185242942256021, 0.1515387697266148, 0.0747038172468084, 0.1046878333371786, 0.0679820444949969, 0.0500507966641981, 0.0646552824701091, 0.0256223427022026, -0.0477000097515355, -0.0265600394769159, 0.1502887735401976, 0.215608201763497, 0.3059431076198918, -0.0094046010071474, 0.1240853895014895, 0.072437342566998]|1750.4018014062999100|      2.00000000|[57, 8, 1, 2]                                                              |  | used linear model with 65 points | iterate success | actual_k=8
     152|[4.313542247330837, 4.727481598562306, 5.036874996042401, 4.907187241145616, 2.9655577484917637, 4.656914291867075, 4.969701136017384, 4.569856807160478, 4.629246196632369, 4.627232925114162, 4.761798248031266, 4.852671293556311, 4.553494192576918, 4.5202676096165995, 0.9644686875382673, 4.715552381101032, 1.5568954265980552, 2.0027886119818015, 3.3700100973262948, 2.4015543519860527, 3.0152438899330027, 2.9514493968388633, 4.9974713353789655, 1.399861299658959, 4.385780261666362, 1.980707904727299, 3.4334596451944814, 4.932104595429795, 5.055752351762335, 4.596564771211706, 4.555127100067692, 4.626489504684679, 4.5422663456073495, 2.9169390169886706, 4.894784835593832, 4.943951369594347, 4.055419957054819, 3.3452828644671273, 4.444328894808319, 5.4946895664067394, 4.885606637488396, 2.997084991846259, 0.7129102057139549, 4.925772463944899, 3.5460059426730095, 4.9838787268139395, 0.6619849282028025, 3.1652399486133733, 3.565522836682407, 3.099771482211101]|232.7142270701375537|      0.25000000|[8664, 1216, 152, 304]                                                     |  | used linear model with 65 points | iterate success | actual_k=8
     153|[4.296627641451877, 4.667556698357531, 5.0400498554076725, 4.898201293087521, 3.0037910622302495, 4.670201822082561, 4.934011159987428, 4.609040923563887, 4.661139021822132, 4.668010007971679, 4.770549113077697, 4.944069809771864, 4.607522244171178, 4.489121431293325, 1.0108461142880187, 4.745038657026513, 1.6124785165078823, 2.0295413402318294, 3.42696743251668, 2.411908489604282, 3.0246113648316446, 3.0136786253073176, 5.011238006922267, 1.4363852047737562, 4.467962068646974, 2.002672015274693, 3.4326738484304564, 4.984024104703148, 5.046010916195678, 4.5634121926693165, 4.600816775254682, 4.623593320884273, 4.545031370409384, 2.9026186771835842, 4.911534463365472, 4.920682712003778, 4.102119495986187, 3.3636073914175064, 4.4404791546162565, 5.529502041899568, 4.910153737879961, 2.9973648367972494, 0.7263470907470247, 4.917902556491991, 3.60343484281909, 4.995328715613884, 0.6850449709425687, 3.145839107017525, 3.5638902543486912, 3.0843107182712073]|232.2060989615718825|      0.50000000|[8721, 1224, 153, 306]                                                     |  | used linear model with 65 points | iterate success | actual_k=8
     154|[4.296627641451877, 4.667556698357531, 5.0400498554076725, 4.898201293087521, 3.0037910622302495, 4.670201822082561, 4.934011159987428, 4.609040923563887, 4.661139021822132, 4.668010007971679, 4.770549113077697, 4.944069809771864, 4.607522244171178, 4.489121431293325, 1.0108461142880187, 4.745038657026513, 1.6124785165078823, 2.0295413402318294, 3.42696743251668, 2.411908489604282, 3.0246113648316446, 3.0136786253073176, 5.011238006922267, 1.4363852047737562, 4.467962068646974, 2.002672015274693, 3.4326738484304564, 4.984024104703148, 5.046010916195678, 4.5634121926693165, 4.600816775254682, 4.623593320884273, 4.545031370409384, 2.9026186771835842, 4.911534463365472, 4.920682712003778, 4.102119495986187, 3.3636073914175064, 4.4404791546162565, 5.529502041899568, 4.910153737879961, 2.9973648367972494, 0.7263470907470247, 4.917902556491991, 3.60343484281909, 4.995328715613884, 0.6850449709425687, 3.145839107017525, 3.5638902543486912, 3.0843107182712073]|232.2060989615718825|      0.25000000|[8778, 1232, 154, 308]                                                     |  | used linear model with 65 points | iterate failure | actual_k=8
     155|[4.296627641451877, 4.667556698357531, 5.0400498554076725, 4.898201293087521, 3.0037910622302495, 4.670201822082561, 4.934011159987428, 4.609040923563887, 4.661139021822132, 4.668010007971679, 4.770549113077697, 4.944069809771864, 4.607522244171178, 4.489121431293325, 1.0108461142880187, 4.745038657026513, 1.6124785165078823, 2.0295413402318294, 3.42696743251668, 2.411908489604282, 3.0246113648316446, 3.0136786253073176, 5.011238006922267, 1.4363852047737562, 4.467962068646974, 2.002672015274693, 3.4326738484304564, 4.984024104703148, 5.046010916195678, 4.5634121926693165, 4.600816775254682, 4.623593320884273, 4.545031370409384, 2.9026186771835842, 4.911534463365472, 4.920682712003778, 4.102119495986187, 3.3636073914175064, 4.4404791546162565, 5.529502041899568, 4.910153737879961, 2.9973648367972494, 0.7263470907470247, 4.917902556491991, 3.60343484281909, 4.995328715613884, 0.6850449709425687, 3.145839107017525, 3.5638902543486912, 3.0843107182712073]|232.2060989615718825|      0.12500000|[8835, 1240, 155, 310]                                                     |  | used linear model with 65 points | iterate failure | actual_k=8
     156|[4.326462797788412, 4.694797609324115, 5.03659904715177, 4.880597099025868, 2.995682729073149, 4.670189465610821, 4.9324645696968625, 4.617596521156593, 4.656566282820047, 4.669664833991536, 4.779542287940997, 4.951640855696872, 4.623937189538214, 4.4718159913195565, 0.9554457946882253, 4.758019808808513, 1.574390719138238, 2.0383995279293843, 3.4553674853985274, 2.4101679209266704, 2.996155718294107, 3.0308414192445343, 4.9921775548167435, 1.4154609770985962, 4.4880036699148755, 1.9907439342216606, 3.4287171751309895, 4.98085838206528, 5.041415394158828, 4.560197295606011, 4.61734060649287, 4.620494499261604, 4.54804545996186, 2.874540483834009, 4.9240773296447395, 4.923724511738181, 4.099361128994331, 3.3793190933164223, 4.453467001143558, 5.5274363435645855, 4.913276672102848, 2.9998322316401684, 0.7404337390412209, 4.900237940396985, 3.5967688553670163, 4.995867358010381, 0.6397736267747732, 3.1486009284581518, 3.582593884452353, 3.0923012559014444]|231.9335584789257894|      0.25000000|[8892, 1248, 156, 312]                                                     |  | used linear model with 65 points | iterate success | actual_k=8
     157|[4.326462797788412, 4.694797609324115, 5.03659904715177, 4.880597099025868, 2.995682729073149, 4.670189465610821, 4.9324645696968625, 4.617596521156593, 4.656566282820047, 4.669664833991536, 4.779542287940997, 4.951640855696872, 4.623937189538214, 4.4718159913195565, 0.9554457946882253, 4.758019808808513, 1.574390719138238, 2.0383995279293843, 3.4553674853985274, 2.4101679209266704, 2.996155718294107, 3.0308414192445343, 4.9921775548167435, 1.4154609770985962, 4.4880036699148755, 1.9907439342216606, 3.4287171751309895, 4.98085838206528, 5.041415394158828, 4.560197295606011, 4.61734060649287, 4.620494499261604, 4.54804545996186, 2.874540483834009, 4.9240773296447395, 4.923724511738181, 4.099361128994331, 3.3793190933164223, 4.453467001143558, 5.5274363435645855, 4.913276672102848, 2.9998322316401684, 0.7404337390412209, 4.900237940396985, 3.5967688553670163, 4.995867358010381, 0.6397736267747732, 3.1486009284581518, 3.582593884452353, 3.0923012559014444]|231.9335584789257894|      0.12500000|[8949, 1256, 157, 314]                                                     |  | used linear model with 65 points | iterate failure | actual_k=8
     158|[4.350169857842256, 4.726605107047742, 5.032972679786465, 4.870031604304395, 2.9751621990887487, 4.680609369359325, 4.937286714376654, 4.625867218883243, 4.647996848706546, 4.695870706224517, 4.783539182623061, 4.9486318514541985, 4.632615827529316, 4.487154419568598, 0.9779238193274926, 4.765136493862051, 1.6196329058931764, 2.0421078075735686, 3.481671954640961, 2.4227465416393428, 2.9889917851837247, 3.0495635239077115, 4.995141604480904, 1.4417631047921948, 4.536742149588623, 1.9786935164214774, 3.450252805899877, 4.973693393252122, 5.02556121868251, 4.556911215343342, 4.6268920567572245, 4.643306432893366, 4.555859243939642, 2.8697638838773827, 4.946092620432014, 4.928427084276523, 4.097183522233125, 3.391503740443746, 4.448978864901751, 5.541388730757488, 4.92070106216365, 3.0200068019386825, 0.7428078224491482, 4.906392218560219, 3.6032052110880213, 4.999535239123985, 0.684710843656772, 3.145008269813836, 3.587996284672391, 3.1045517767081163]|231.3397900220888346|      0.25000000|[9006, 1264, 158, 316]                                                     |  | used linear model with 65 points | iterate success | actual_k=8
     159|[4.350169857842256, 4.726605107047742, 5.032972679786465, 4.870031604304395, 2.9751621990887487, 4.680609369359325, 4.937286714376654, 4.625867218883243, 4.647996848706546, 4.695870706224517, 4.783539182623061, 4.9486318514541985, 4.632615827529316, 4.487154419568598, 0.9779238193274926, 4.765136493862051, 1.6196329058931764, 2.0421078075735686, 3.481671954640961, 2.4227465416393428, 2.9889917851837247, 3.0495635239077115, 4.995141604480904, 1.4417631047921948, 4.536742149588623, 1.9786935164214774, 3.450252805899877, 4.973693393252122, 5.02556121868251, 4.556911215343342, 4.6268920567572245, 4.643306432893366, 4.555859243939642, 2.8697638838773827, 4.946092620432014, 4.928427084276523, 4.097183522233125, 3.391503740443746, 4.448978864901751, 5.541388730757488, 4.92070106216365, 3.0200068019386825, 0.7428078224491482, 4.906392218560219, 3.6032052110880213, 4.999535239123985, 0.684710843656772, 3.145008269813836, 3.587996284672391, 3.1045517767081163]|231.3397900220888346|      0.12500000|[9063, 1272, 159, 318]                                                     |  | used linear model with 65 points | iterate failure | actual_k=8
     160|[4.350169857842256, 4.726605107047742, 5.032972679786465, 4.870031604304395, 2.9751621990887487, 4.680609369359325, 4.937286714376654, 4.625867218883243, 4.647996848706546, 4.695870706224517, 4.783539182623061, 4.9486318514541985, 4.632615827529316, 4.487154419568598, 0.9779238193274926, 4.765136493862051, 1.6196329058931764, 2.0421078075735686, 3.481671954640961, 2.4227465416393428, 2.9889917851837247, 3.0495635239077115, 4.995141604480904, 1.4417631047921948, 4.536742149588623, 1.9786935164214774, 3.450252805899877, 4.973693393252122, 5.02556121868251, 4.556911215343342, 4.6268920567572245, 4.643306432893366, 4.555859243939642, 2.8697638838773827, 4.946092620432014, 4.928427084276523, 4.097183522233125, 3.391503740443746, 4.448978864901751, 5.541388730757488, 4.92070106216365, 3.0200068019386825, 0.7428078224491482, 4.906392218560219, 3.6032052110880213, 4.999535239123985, 0.684710843656772, 3.145008269813836, 3.587996284672391, 3.1045517767081163]|231.3397900220888346|      0.06250000|[9120, 1280, 160, 320]                                                     |  | used linear model with 65 points | iterate failure | actual_k=8
     161|[4.354670388786095, 4.7207634261050835, 5.034677645353096, 4.871303288054368, 2.972800189824565, 4.678995377602409, 4.93351652145143, 4.629429368898967, 4.637395460675885, 4.69512286745758, 4.785559015221042, 4.945606756531745, 4.635609981035375, 4.495854432554555, 0.9551787814163283, 4.771275450316045, 1.6053931680820481, 2.0439877398668855, 3.4917764586169837, 2.4194286236268803, 2.989476451569101, 3.0632524042693254, 4.997126309583456, 1.419452742430987, 4.546464062689106, 1.964661628240443, 3.4446576225171164, 4.967701434390968, 5.035685753541761, 4.563125180833105, 4.62660697600639, 4.6530816869675355, 4.557592581834979, 2.870455363347791, 4.941030401007528, 4.947722052062361, 4.097627500588698, 3.4064272571207086, 4.457179548072407, 5.5400564303872235, 4.929634718861899, 3.0283611156608488, 0.7492542077329987, 4.903904026789677, 3.5964728090320333, 4.995710954240263, 0.6634275593025931, 3.145920751553478, 3.5818452542914967, 3.10444288606557]|231.2202910499224515|      0.12500000|[9177, 1288, 161, 322]                                                     |  | used linear model with 65 points | iterate success | actual_k=8
     162|[4.354670388786095, 4.7207634261050835, 5.034677645353096, 4.871303288054368, 2.972800189824565, 4.678995377602409, 4.93351652145143, 4.629429368898967, 4.637395460675885, 4.69512286745758, 4.785559015221042, 4.945606756531745, 4.635609981035375, 4.495854432554555, 0.9551787814163283, 4.771275450316045, 1.6053931680820481, 2.0439877398668855, 3.4917764586169837, 2.4194286236268803, 2.989476451569101, 3.0632524042693254, 4.997126309583456, 1.419452742430987, 4.546464062689106, 1.964661628240443, 3.4446576225171164, 4.967701434390968, 5.035685753541761, 4.563125180833105, 4.62660697600639, 4.6530816869675355, 4.557592581834979, 2.870455363347791, 4.941030401007528, 4.947722052062361, 4.097627500588698, 3.4064272571207086, 4.457179548072407, 5.5400564303872235, 4.929634718861899, 3.0283611156608488, 0.7492542077329987, 4.903904026789677, 3.5964728090320333, 4.995710954240263, 0.6634275593025931, 3.145920751553478, 3.5818452542914967, 3.10444288606557]|231.2202910499224515|      0.06250000|[9234, 1296, 162, 324]                                                     |  | used linear model with 65 points | iterate failure | actual_k=8
     163|[4.359517990913312, 4.7282515639781115, 5.035169331837852, 4.872104275720254, 2.959998594573987, 4.679234809497015, 4.932065949614053, 4.625864038814575, 4.619514739312003, 4.690969752581931, 4.792206877654215, 4.938126952782278, 4.6416249473744955, 4.4888398099171845, 0.9656885238440281, 4.787347600763715, 1.628562875696711, 2.0529580300051693, 3.4976969114701695, 2.4197732925318713, 2.979943223647761, 3.062945764716608, 5.002105796930568, 1.4274455789816454, 4.5609234059524875, 1.9590554454128215, 3.4392913265663947, 4.967373498323215, 5.035509661562521, 4.572834293858586, 4.638678746822978, 4.6606869797840735, 4.562444395962745, 2.8750217187025107, 4.945853293568623, 4.9537520596550335, 4.103771096938617, 3.4127404558814907, 4.4618323681602075, 5.545467375772238, 4.941260628773442, 3.0219831314309213, 0.7565637776415763, 4.907553227869082, 3.6008707027648694, 4.997636328563287, 0.6867654362586445, 3.1365375083932245, 3.5966620141788925, 3.106884616087568]|231.0135326342625035|      0.12500000|[9291, 1304, 163, 326]                                                     |  | used linear model with 65 points | iterate success | actual_k=8
     164|[4.403121271855336, 4.752380348720925, 5.02571548518085, 4.8680695146048665, 2.948353500374201, 4.66105819871788, 4.93225802288231, 4.6682838359520265, 4.6045698343295545, 4.700919965806662, 4.79118748348141, 4.937649514530642, 4.648741610223221, 4.504798702168928, 0.9359810126379149, 4.807181209358926, 1.6194641380359214, 2.0584335791782906, 3.497420049522129, 2.4518620969724116, 2.9692921369660112, 3.0815715030297723, 5.031975322843668, 1.383468719784745, 4.572356848884259, 1.9527510350521518, 3.443940580149874, 4.979627279998105, 5.027010727241932, 4.564603417862538, 4.6492460551713535, 4.663451009571127, 4.569254906398953, 2.8686037398926736, 4.944414647719281, 4.9701206420748685, 4.120609473156222, 3.412621913546356, 4.457515361242274, 5.58696924342394, 4.954472352976822, 3.001079327167088, 0.7699871444242257, 4.899260408261697, 3.595311389547774, 4.99536031213494, 0.6886848736504947, 3.114342824393075, 3.599442344787858, 3.114112395077939]|230.7908107677173462|      0.25000000|[9348, 1312, 164, 328]                                                     |  | used linear model with 65 points | iterate success | actual_k=8
     165|[4.403121271855336, 4.752380348720925, 5.02571548518085, 4.8680695146048665, 2.948353500374201, 4.66105819871788, 4.93225802288231, 4.6682838359520265, 4.6045698343295545, 4.700919965806662, 4.79118748348141, 4.937649514530642, 4.648741610223221, 4.504798702168928, 0.9359810126379149, 4.807181209358926, 1.6194641380359214, 2.0584335791782906, 3.497420049522129, 2.4518620969724116, 2.9692921369660112, 3.0815715030297723, 5.031975322843668, 1.383468719784745, 4.572356848884259, 1.9527510350521518, 3.443940580149874, 4.979627279998105, 5.027010727241932, 4.564603417862538, 4.6492460551713535, 4.663451009571127, 4.569254906398953, 2.8686037398926736, 4.944414647719281, 4.9701206420748685, 4.120609473156222, 3.412621913546356, 4.457515361242274, 5.58696924342394, 4.954472352976822, 3.001079327167088, 0.7699871444242257, 4.899260408261697, 3.595311389547774, 4.99536031213494, 0.6886848736504947, 3.114342824393075, 3.599442344787858, 3.114112395077939]|230.7908107677173462|      0.12500000|[9405, 1320, 165, 330]                                                     |  | used linear model with 65 points | iterate failure | actual_k=8
     166|[4.403121271855336, 4.752380348720925, 5.02571548518085, 4.8680695146048665, 2.948353500374201, 4.66105819871788, 4.93225802288231, 4.6682838359520265, 4.6045698343295545, 4.700919965806662, 4.79118748348141, 4.937649514530642, 4.648741610223221, 4.504798702168928, 0.9359810126379149, 4.807181209358926, 1.6194641380359214, 2.0584335791782906, 3.497420049522129, 2.4518620969724116, 2.9692921369660112, 3.0815715030297723, 5.031975322843668, 1.383468719784745, 4.572356848884259, 1.9527510350521518, 3.443940580149874, 4.979627279998105, 5.027010727241932, 4.564603417862538, 4.6492460551713535, 4.663451009571127, 4.569254906398953, 2.8686037398926736, 4.944414647719281, 4.9701206420748685, 4.120609473156222, 3.412621913546356, 4.457515361242274, 5.58696924342394, 4.954472352976822, 3.001079327167088, 0.7699871444242257, 4.899260408261697, 3.595311389547774, 4.99536031213494, 0.6886848736504947, 3.114342824393075, 3.599442344787858, 3.114112395077939]|230.7908107677173462|      0.06250000|[9462, 1328, 166, 332]                                                     |  | used linear model with 65 points | iterate failure | actual_k=8
