k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|1827.7085714285710765|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.3148808928264324, 0.0825428004784589, 0.271227162296153, -0.0601626751852769, 0.1210939960993426, 0.2861832707481593, 0.1305001600568164, -0.1323099926874514, 0.125790842148483, -0.0252816228218534, 0.1828386702036251, 0.1617007873959981, 0.0163021055451775, 0.1360957249402213, 0.1989523506733985, 0.1309607865316856, 0.1445311498440525, 0.1145897902628253, 0.0368173853090213, 0.1662983022514921, 0.0945730280961874, -0.0410059384176219, 0.2454282578562431, 0.0661899800015411, 0.22427160018159, 0.1032057511768412, 0.1325993554791107, 0.0649241937216013, 0.1226742155402131, 0.0717272599625428, 0.128883209539438, -0.0364296239252902, 0.1357305626455017, 0.161912183999288, -0.0121575550526397, 0.1524733924659799, 0.0736150600777653, 0.0956405366353267, 0.0641631607636824, 0.0438249649132803, 0.0673917212474372, 0.0277984056003561, -0.0404331106309781, -0.0149172870471561, 0.1380762433235226, 0.206228022800776, 0.3084811941546445, -0.0091997137190107, 0.124583074237996, 0.0828838130484804]|1750.3179901048260945|      2.00000000|[65, 0, 1, 2]                                                              |  | used linear model with 65 points | iterate success | actual_k=0
     155|[4.438326766536237, 4.958944306980938, 4.913293596472505, 4.5995519128487725, 3.04529465407853, 4.701930077982016, 5.040538221658784, 4.460648993720628, 3.983150491501685, 4.716326808800189, 4.56964690248623, 4.817973331870885, 4.509050488533294, 4.545056379547193, 0.7559016799808023, 4.7887326309913, 1.5478651645271342, 2.343332517670614, 3.6086247365575383, 2.336965335222944, 2.963593438776234, 3.117904377029921, 4.784333696436737, 1.4136160396440607, 4.688865230830965, 1.80823218106671, 3.405268986823283, 4.86821480626236, 4.58512055231153, 4.616732185244884, 4.58995481135333, 4.570145267581418, 4.416850213196744, 2.880287351557036, 4.657176569452246, 4.885091789706381, 4.091739398836568, 3.6210561210921375, 4.458682041984202, 5.757622714551792, 4.875953290378953, 3.109948128433799, 0.891400547845096, 4.600210167084113, 3.6514660133409214, 4.878379618204326, 0.9892924823848843, 3.078031533927555, 3.579243703392797, 2.9699448287854513]|231.2318355020748015|      0.12500000|[10075, 0, 155, 310]                                                       |  | used linear model with 65 points | iterate failure | actual_k=0
     156|[4.469835027819306, 4.974403283128653, 4.927058881392581, 4.604231962378729, 3.0455195983643395, 4.718072197437228, 5.0334511709384815, 4.466070112683234, 4.009885015944192, 4.719396006291804, 4.576363364496059, 4.82920942208948, 4.509799189331749, 4.551279587743113, 0.7319285482321893, 4.811938321713576, 1.503893626372426, 2.3748941647798, 3.646625814261823, 2.355455152018047, 2.9663735541144707, 3.1250545039477826, 4.793642271720139, 1.3897991370516458, 4.705469323288049, 1.8256726125545, 3.402389106607142, 4.877557521292629, 4.599716064297658, 4.62533323763655, 4.6061246940797265, 4.580939461443137, 4.43044096001041, 2.8992563493396033, 4.685231467493836, 4.901417996468455, 4.099058461198876, 3.627675893481903, 4.463289741225869, 5.774279744932964, 4.892440271339879, 3.115502568134688, 0.9079884357219542, 4.621311720292426, 3.643680900945656, 4.874854656784324, 0.9508570100400595, 3.0871784363109414, 3.5759775536643863, 2.988993532838028]|231.0776726108346963|      0.25000000|[10140, 0, 156, 312]                                                       |  | used linear model with 65 points | iterate success | actual_k=0
     157|[4.469835027819306, 4.974403283128653, 4.927058881392581, 4.604231962378729, 3.0455195983643395, 4.718072197437228, 5.0334511709384815, 4.466070112683234, 4.009885015944192, 4.719396006291804, 4.576363364496059, 4.82920942208948, 4.509799189331749, 4.551279587743113, 0.7319285482321893, 4.811938321713576, 1.503893626372426, 2.3748941647798, 3.646625814261823, 2.355455152018047, 2.9663735541144707, 3.1250545039477826, 4.793642271720139, 1.3897991370516458, 4.705469323288049, 1.8256726125545, 3.402389106607142, 4.877557521292629, 4.599716064297658, 4.62533323763655, 4.6061246940797265, 4.580939461443137, 4.43044096001041, 2.8992563493396033, 4.685231467493836, 4.901417996468455, 4.099058461198876, 3.627675893481903, 4.463289741225869, 5.774279744932964, 4.892440271339879, 3.115502568134688, 0.9079884357219542, 4.621311720292426, 3.643680900945656, 4.874854656784324, 0.9508570100400595, 3.0871784363109414, 3.5759775536643863, 2.988993532838028]|231.0776726108346963|      0.12500000|[10205, 0, 157, 314]                                                       |  | used linear model with 65 points | iterate failure | actual_k=0
     158|[4.480595152950813, 4.996350228898442, 4.926757140721452, 4.601992654933461, 3.0414773433306603, 4.735442416768838, 5.0269378078401505, 4.47451361273526, 4.012869801876523, 4.74399631174724, 4.570435023661748, 4.839911892526739, 4.5269551087578215, 4.566579113381843, 0.7693817978857983, 4.817879940927143, 1.5556811713457288, 2.385119434947469, 3.673171892726458, 2.3568038588804385, 2.9477885575857066, 3.145035013017493, 4.811190271160314, 1.4198828261287513, 4.737946374435998, 1.8110775862932693, 3.4298800765895407, 4.869809460802893, 4.600346873965983, 4.610222346887009, 4.615712441374965, 4.600242233221438, 4.442117192862696, 2.885981438801647, 4.70754809053123, 4.910066270026438, 4.082535070538559, 3.642949196321884, 4.449615141595519, 5.778106036501649, 4.898648232531445, 3.138542665925988, 0.8927026884394454, 4.6284724083300635, 3.644354970890939, 4.881298395240056, 0.9821576794775045, 3.083877028712814, 3.5831529464216936, 2.9990583461356337]|230.5698583428556105|      0.25000000|[10270, 0, 158, 316]                                                       |  | used linear model with 65 points | iterate success | actual_k=0
     159|[4.480595152950813, 4.996350228898442, 4.926757140721452, 4.601992654933461, 3.0414773433306603, 4.735442416768838, 5.0269378078401505, 4.47451361273526, 4.012869801876523, 4.74399631174724, 4.570435023661748, 4.839911892526739, 4.5269551087578215, 4.566579113381843, 0.7693817978857983, 4.817879940927143, 1.5556811713457288, 2.385119434947469, 3.673171892726458, 2.3568038588804385, 2.9477885575857066, 3.145035013017493, 4.811190271160314, 1.4198828261287513, 4.737946374435998, 1.8110775862932693, 3.4298800765895407, 4.869809460802893, 4.600346873965983, 4.610222346887009, 4.615712441374965, 4.600242233221438, 4.442117192862696, 2.885981438801647, 4.70754809053123, 4.910066270026438, 4.082535070538559, 3.642949196321884, 4.449615141595519, 5.778106036501649, 4.898648232531445, 3.138542665925988, 0.8927026884394454, 4.6284724083300635, 3.644354970890939, 4.881298395240056, 0.9821576794775045, 3.083877028712814, 3.5831529464216936, 2.9990583461356337]|230.5698583428556105|      0.12500000|[10335, 0, 159, 318]                                                       |  | used linear model with 65 points | iterate failure | actual_k=0
     160|[4.480595152950813, 4.996350228898442, 4.926757140721452, 4.601992654933461, 3.0414773433306603, 4.735442416768838, 5.0269378078401505, 4.47451361273526, 4.012869801876523, 4.74399631174724, 4.570435023661748, 4.839911892526739, 4.5269551087578215, 4.566579113381843, 0.7693817978857983, 4.817879940927143, 1.5556811713457288, 2.385119434947469, 3.673171892726458, 2.3568038588804385, 2.9477885575857066, 3.145035013017493, 4.811190271160314, 1.4198828261287513, 4.737946374435998, 1.8110775862932693, 3.4298800765895407, 4.869809460802893, 4.600346873965983, 4.610222346887009, 4.615712441374965, 4.600242233221438, 4.442117192862696, 2.885981438801647, 4.70754809053123, 4.910066270026438, 4.082535070538559, 3.642949196321884, 4.449615141595519, 5.778106036501649, 4.898648232531445, 3.138542665925988, 0.8927026884394454, 4.6284724083300635, 3.644354970890939, 4.881298395240056, 0.9821576794775045, 3.083877028712814, 3.5831529464216936, 2.9990583461356337]|230.5698583428556105|      0.06250000|[10400, 0, 160, 320]                                                       |  | used linear model with 65 points | iterate failure | actual_k=0
     161|[4.488077941735561, 4.994037538292594, 4.933147135014179, 4.607486956257512, 3.0467908978929454, 4.732889514820138, 5.021329124010937, 4.480373241421243, 4.02119054602832, 4.743799145604328, 4.5722928070873365, 4.848952853359936, 4.523510747327607, 4.569880966623718, 0.7443448148064717, 4.825044072315012, 1.5369640056050238, 2.389377904072106, 3.6811033381715386, 2.356841969943718, 2.9529763539164713, 3.1532132509300794, 4.8136166034953005, 1.3939815008709735, 4.745223534696827, 1.8076293911322368, 3.427340483393867, 4.8720197542109105, 4.614255735931365, 4.6174973196793125, 4.621644640615407, 4.609891568134395, 4.444539932381188, 2.8832629393752813, 4.7059925869670005, 4.923343000816619, 4.0774421866014725, 3.643893356852918, 4.454255571646355, 5.780703306421013, 4.89923415643068, 3.1410430923478523, 0.8915086841726261, 4.633272240679106, 3.6496782533666625, 4.87796468969277, 0.9533111904946643, 3.081538803279691, 3.58560732292742, 3.0010475761323034]|230.4918314972694589|      0.12500000|[10465, 0, 161, 322]                                                       |  | used linear model with 65 points | iterate success | actual_k=0
     162|[4.488077941735561, 4.994037538292594, 4.933147135014179, 4.607486956257512, 3.0467908978929454, 4.732889514820138, 5.021329124010937, 4.480373241421243, 4.02119054602832, 4.743799145604328, 4.5722928070873365, 4.848952853359936, 4.523510747327607, 4.569880966623718, 0.7443448148064717, 4.825044072315012, 1.5369640056050238, 2.389377904072106, 3.6811033381715386, 2.356841969943718, 2.9529763539164713, 3.1532132509300794, 4.8136166034953005, 1.3939815008709735, 4.745223534696827, 1.8076293911322368, 3.427340483393867, 4.8720197542109105, 4.614255735931365, 4.6174973196793125, 4.621644640615407, 4.609891568134395, 4.444539932381188, 2.8832629393752813, 4.7059925869670005, 4.923343000816619, 4.0774421866014725, 3.643893356852918, 4.454255571646355, 5.780703306421013, 4.89923415643068, 3.1410430923478523, 0.8915086841726261, 4.633272240679106, 3.6496782533666625, 4.87796468969277, 0.9533111904946643, 3.081538803279691, 3.58560732292742, 3.0010475761323034]|230.4918314972694589|      0.06250000|[10530, 0, 162, 324]                                                       |  | used linear model with 65 points | iterate failure | actual_k=0
     163|[4.489820296193733, 4.995414127849127, 4.934920748276822, 4.618125517002021, 3.0343221392152415, 4.739633824978203, 5.019871581602784, 4.484457650116482, 4.018508442321911, 4.7418382651165105, 4.585869565413179, 4.854429012520394, 4.527617368928702, 4.5658662597243955, 0.7606576673417083, 4.840142939972253, 1.5625019329889436, 2.398947511754375, 3.67960688933327, 2.363863339798785, 2.956302938141874, 3.155617478539505, 4.824492748006436, 1.4063542801701503, 4.75393259257343, 1.8143827191050406, 3.4208219502952972, 4.871363102293309, 4.6228710242619275, 4.623224132725884, 4.630191663600316, 4.6168177981245835, 4.45461574229008, 2.8864178537695517, 4.715536493491724, 4.927719067193788, 4.0864550216970565, 3.6415031990267193, 4.453967127657841, 5.778857401739123, 4.907979709041727, 3.129866367230251, 0.8996422863764916, 4.6456920836061535, 3.651364874788189, 4.880030155189137, 0.9719163928788004, 3.0760338075926414, 3.6000008098812533, 3.0045351790955577]|230.2508280886124794|      0.12500000|[10595, 0, 163, 326]                                                       |  | used linear model with 65 points | iterate success | actual_k=0
     164|[4.511353590798868, 5.009869996262688, 4.930206147120751, 4.629095252300194, 3.029292603809532, 4.747219646391475, 5.014341769573129, 4.528272709092486, 4.042588957790341, 4.766734394449356, 4.593412023665062, 4.86365788980607, 4.544576330265788, 4.5823928695737255, 0.7507716333334598, 4.862548440379117, 1.5501926305423326, 2.4327851654237027, 3.6894801302570004, 2.3770081159455207, 2.9390176993841894, 3.1446646450930613, 4.8386913746115, 1.3688585471819708, 4.760540062428968, 1.819686169679631, 3.4290359259460423, 4.888646355521722, 4.650202557583791, 4.63578943508279, 4.65750063994243, 4.622692018976183, 4.476296209727887, 2.88398124783719, 4.737442339063266, 4.941805877922232, 4.098818569840204, 3.6490564670929784, 4.445578889479348, 5.7969727529248525, 4.922133642995002, 3.110100932849673, 0.8776401058900222, 4.652789812042571, 3.662728434954022, 4.892612282843292, 0.946330243790411, 3.0662852422883673, 3.5931677131265993, 3.0287459506234122]|229.9635696173850761|      0.25000000|[10660, 0, 164, 328]                                                       |  | used linear model with 65 points | iterate success | actual_k=0
     165|[4.511353590798868, 5.009869996262688, 4.930206147120751, 4.629095252300194, 3.029292603809532, 4.747219646391475, 5.014341769573129, 4.528272709092486, 4.042588957790341, 4.766734394449356, 4.593412023665062, 4.86365788980607, 4.544576330265788, 4.5823928695737255, 0.7507716333334598, 4.862548440379117, 1.5501926305423326, 2.4327851654237027, 3.6894801302570004, 2.3770081159455207, 2.9390176993841894, 3.1446646450930613, 4.8386913746115, 1.3688585471819708, 4.760540062428968, 1.819686169679631, 3.4290359259460423, 4.888646355521722, 4.650202557583791, 4.63578943508279, 4.65750063994243, 4.622692018976183, 4.476296209727887, 2.88398124783719, 4.737442339063266, 4.941805877922232, 4.098818569840204, 3.6490564670929784, 4.445578889479348, 5.7969727529248525, 4.922133642995002, 3.110100932849673, 0.8776401058900222, 4.652789812042571, 3.662728434954022, 4.892612282843292, 0.946330243790411, 3.0662852422883673, 3.5931677131265993, 3.0287459506234122]|229.9635696173850761|      0.12500000|[10725, 0, 165, 330]                                                       |  | used linear model with 65 points | iterate failure | actual_k=0
     166|[4.511353590798868, 5.009869996262688, 4.930206147120751, 4.629095252300194, 3.029292603809532, 4.747219646391475, 5.014341769573129, 4.528272709092486, 4.042588957790341, 4.766734394449356, 4.593412023665062, 4.86365788980607, 4.544576330265788, 4.5823928695737255, 0.7507716333334598, 4.862548440379117, 1.5501926305423326, 2.4327851654237027, 3.6894801302570004, 2.3770081159455207, 2.9390176993841894, 3.1446646450930613, 4.8386913746115, 1.3688585471819708, 4.760540062428968, 1.819686169679631, 3.4290359259460423, 4.888646355521722, 4.650202557583791, 4.63578943508279, 4.65750063994243, 4.622692018976183, 4.476296209727887, 2.88398124783719, 4.737442339063266, 4.941805877922232, 4.098818569840204, 3.6490564670929784, 4.445578889479348, 5.7969727529248525, 4.922133642995002, 3.110100932849673, 0.8776401058900222, 4.652789812042571, 3.662728434954022, 4.892612282843292, 0.946330243790411, 3.0662852422883673, 3.5931677131265993, 3.0287459506234122]|229.9635696173850761|      0.06250000|[10790, 0, 166, 332]                                                       |  | used linear model with 65 points | iterate failure | actual_k=0
     167|[4.521339507282079, 5.006322994632351, 4.928276187657364, 4.6290497609461445, 3.032658901892064, 4.745630996437637, 5.00387663859108, 4.53672424844511, 4.044891916532262, 4.76382459785528, 4.607891777177637, 4.86493589007559, 4.550295669755229, 4.5825014780381625, 0.7663116807962377, 4.865887174201551, 1.567960672893177, 2.4302041350119628, 3.699193652795298, 2.3740946201774853, 2.947822083567781, 3.1549806059937997, 4.845921899117077, 1.3952464990004843, 4.763120256106049, 1.8255423367804784, 3.4361875385954055, 4.891535151090828, 4.663033537257973, 4.642894188236022, 4.665928478896225, 4.636388688683786, 4.485238152326883, 2.8947446580456626, 4.738370540558156, 4.943321438068409, 4.1006560850874605, 3.660508557370482, 4.45238853960323, 5.798891848186561, 4.921430852078691, 3.104756364199263, 0.8800533568471337, 4.658141892615839, 3.6594804645803363, 4.895023437700078, 0.9703682580141221, 3.066264623507808, 3.5829630325748902, 3.0315138185815305]|229.7012822492159501|      0.12500000|[10855, 0, 167, 334]                                                       |  | used linear model with 65 points | iterate success | actual_k=0
     168|[4.539307345237366, 5.01879997907189, 4.940955248504995, 4.645312115732735, 3.0102526599761577, 4.752971751632231, 4.978461080029846, 4.5550697526454345, 4.055527952161173, 4.761184642016943, 4.635102377287085, 4.866600962352203, 4.559090462693151, 4.581357893684664, 0.73929356478968, 4.8708803769673565, 1.552536138390695, 2.456647804517981, 3.7256517390258344, 2.3881697325699394, 2.9325620489078346, 3.156513938923498, 4.836436570483883, 1.3569262678443497, 4.790238661082916, 1.8465554154269528, 3.440163639549812, 4.905113495128341, 4.679365114560879, 4.644418802190302, 4.682694904578299, 4.661900697301264, 4.5185604063645695, 2.897874712302828, 4.767421473686564, 4.936844225603911, 4.11039873762428, 3.6735342166494083, 4.449183362444926, 5.819189745714864, 4.937754423337564, 3.104810745120135, 0.8634833261635615, 4.671643747159573, 3.665727872130945, 4.919065269356501, 0.9440982168817584, 3.05171006364918, 3.600049946373289, 3.038699523144839]|229.5581590806457655|      0.25000000|[10920, 0, 168, 336]                                                       |  | used linear model with 65 points | iterate success | actual_k=0
     169|[4.539307345237366, 5.01879997907189, 4.940955248504995, 4.645312115732735, 3.0102526599761577, 4.752971751632231, 4.978461080029846, 4.5550697526454345, 4.055527952161173, 4.761184642016943, 4.635102377287085, 4.866600962352203, 4.559090462693151, 4.581357893684664, 0.73929356478968, 4.8708803769673565, 1.552536138390695, 2.456647804517981, 3.7256517390258344, 2.3881697325699394, 2.9325620489078346, 3.156513938923498, 4.836436570483883, 1.3569262678443497, 4.790238661082916, 1.8465554154269528, 3.440163639549812, 4.905113495128341, 4.679365114560879, 4.644418802190302, 4.682694904578299, 4.661900697301264, 4.5185604063645695, 2.897874712302828, 4.767421473686564, 4.936844225603911, 4.11039873762428, 3.6735342166494083, 4.449183362444926, 5.819189745714864, 4.937754423337564, 3.104810745120135, 0.8634833261635615, 4.671643747159573, 3.665727872130945, 4.919065269356501, 0.9440982168817584, 3.05171006364918, 3.600049946373289, 3.038699523144839]|229.5581590806457655|      0.12500000|[10985, 0, 169, 338]                                                       |  | used linear model with 65 points | iterate failure | actual_k=0
